year,month,day,decimalLatitude,decimalLongitude,individualCount
2015.0,3.0,1.0,44.597918,-110.561249,
2015.0,4.0,18.0,40.958085,-112.214557,
2015.0,4.0,2.0,40.948788,-112.210236,
2015.0,4.0,17.0,34.708217,-98.628848,
2015.0,4.0,25.0,53.597122,-112.840251,
2015.0,4.0,18.0,40.9849,-112.188821,
2015.0,4.0,21.0,50.712397,-97.973563,
2015.0,4.0,11.0,34.427014,-101.053069,
2015.0,4.0,11.0,36.840236,-96.455883,
2015.0,4.0,19.0,44.427963,-110.588455,
2015.0,4.0,20.0,38.46,-96.58,
2015.0,4.0,19.0,36.841547,-96.436991,
2015.0,4.0,19.0,44.427963,-110.588455,
2015.0,4.0,27.0,53.640156,-112.871571,
2015.0,4.0,19.0,53.60799,-112.894478,
2015.0,4.0,18.0,40.958085,-112.214557,
2015.0,5.0,5.0,44.485117,-110.852627,
2015.0,5.0,19.0,46.929752,-103.509536,
2015.0,5.0,21.0,44.879919,-110.216555,
2015.0,5.0,27.0,39.755943,-105.490379,
2015.0,5.0,24.0,43.608988,-103.412704,
2015.0,5.0,7.0,43.663898,-110.656185,
2015.0,5.0,2.0,44.598885,-110.499898,
2015.0,5.0,13.0,44.502031,-110.836189,
2015.0,5.0,10.0,44.614528,-110.417501,
2015.0,5.0,16.0,43.914644,-102.35306,
2015.0,5.0,22.0,44.427968,-110.588454,
2015.0,5.0,28.0,44.622822,-110.490082,
2015.0,5.0,3.0,44.427968,-110.588454,
2015.0,5.0,29.0,59.416667,-126.083333,
2015.0,5.0,16.0,47.335846,-114.225296,
2015.0,5.0,22.0,44.85597,-110.275402,
2015.0,5.0,17.0,43.69278,-103.386108,
2015.0,5.0,18.0,46.935378,-103.490095,
2015.0,5.0,18.0,44.621951,-110.853635,
2015.0,5.0,23.0,44.960637,-110.681618,
2015.0,5.0,19.0,44.427968,-110.588454,
2015.0,5.0,21.0,49.116703,-107.42155,
2015.0,5.0,18.0,44.650108,-110.831528,
2015.0,5.0,17.0,34.726188,-98.680542,
2015.0,5.0,31.0,44.427963,-110.588455,
2015.0,5.0,20.0,43.790428,-110.681763,
2015.0,5.0,29.0,43.893798,-102.41483,
2015.0,5.0,28.0,44.911811,-110.327746,
2015.0,5.0,31.0,43.582287,-103.491039,50.0
2015.0,5.0,8.0,44.651066,-110.830303,2.0
2015.0,5.0,8.0,44.622483,-110.853993,1.0
2015.0,5.0,10.0,44.914738,-110.324986,
2015.0,6.0,27.0,44.427968,-110.588454,
2015.0,6.0,14.0,44.659089,-110.457971,
2015.0,6.0,26.0,40.958085,-112.214557,
2015.0,6.0,24.0,44.439579,-110.560892,
2015.0,6.0,12.0,44.883865,-110.210779,
2015.0,6.0,13.0,44.509092,-110.251188,
2015.0,6.0,19.0,44.613253,-110.643067,
2015.0,6.0,4.0,44.914525,-110.268772,
2015.0,6.0,15.0,44.683198,-110.483274,
2015.0,6.0,17.0,44.911812,-110.733257,
2015.0,6.0,19.0,41.032492,-112.228088,
2015.0,6.0,25.0,43.741743,-103.511716,
2015.0,6.0,15.0,58.993989,-125.868439,
2015.0,6.0,6.0,33.387886,-118.41631,
2015.0,6.0,12.0,42.599062,-103.270942,
2015.0,6.0,21.0,58.322723,-119.368702,
2015.0,6.0,27.0,44.427968,-110.588454,
2015.0,6.0,19.0,43.53025,-103.499611,
2015.0,6.0,29.0,59.123921,-125.847562,
2015.0,6.0,27.0,44.868521,-110.174643,
2015.0,6.0,12.0,49.083333,-113.916667,
2015.0,6.0,11.0,44.643829,-110.45548,
2015.0,6.0,13.0,43.604581,-103.421343,
2015.0,6.0,17.0,44.62298,-110.443674,
2015.0,6.0,12.0,44.863067,-110.174261,
2015.0,6.0,15.0,43.73323,-103.355389,
2015.0,6.0,15.0,49.183019,-107.560052,
2015.0,6.0,23.0,43.521722,-102.59787,
2015.0,6.0,6.0,44.558185,-110.809479,
2015.0,6.0,23.0,59.802108,-112.0073,
2015.0,6.0,6.0,62.055012,-116.323242,
2015.0,6.0,28.0,47.363667,-114.195736,
2015.0,6.0,15.0,58.993989,-125.868439,
2015.0,6.0,4.0,37.580746,-112.227855,40.0
2015.0,6.0,1.0,44.461857,-110.82952,1.0
2015.0,6.0,1.0,44.461857,-110.82952,1.0
2015.0,6.0,25.0,46.965713,-103.409672,
2015.0,7.0,17.0,44.635954,-110.862945,
2015.0,7.0,1.0,49.210645,-107.512722,
2015.0,7.0,29.0,43.709725,-103.442537,
2015.0,7.0,2.0,49.189764,-107.577004,
2015.0,7.0,3.0,44.565376,-110.963119,
2015.0,7.0,5.0,43.753798,-103.356371,
2015.0,7.0,18.0,43.745911,-103.435878,
2015.0,7.0,26.0,34.696858,-98.73835,
2015.0,7.0,29.0,44.619042,-110.42191,
2015.0,7.0,8.0,44.658113,-110.464061,
2015.0,7.0,24.0,44.75914,-110.599807,
2015.0,7.0,27.0,34.708845,-98.626738,
2015.0,7.0,29.0,44.623046,-110.433046,
2015.0,7.0,26.0,34.723555,-98.599778,
2015.0,7.0,23.0,50.774028,-100.217806,
2015.0,7.0,6.0,44.609789,-111.096227,
2015.0,7.0,5.0,44.53017,-110.507571,
2015.0,7.0,2.0,49.12674,-113.867487,
2015.0,7.0,30.0,43.656711,-110.647259,
2015.0,7.0,21.0,44.67367,-110.479203,
2015.0,7.0,6.0,43.907757,-102.339263,
2015.0,7.0,2.0,59.933554,-128.244561,
2015.0,7.0,26.0,44.636442,-110.451049,
2015.0,7.0,5.0,44.540872,-110.520086,
2015.0,7.0,26.0,53.618133,-112.858336,
2015.0,7.0,6.0,43.914982,-102.353982,
2015.0,7.0,14.0,43.904933,-102.313153,
2015.0,7.0,26.0,44.636442,-110.451049,
2015.0,7.0,5.0,44.536854,-110.522322,
2015.0,7.0,14.0,46.952019,-103.508794,
2015.0,7.0,26.0,44.636442,-110.451049,
2015.0,7.0,13.0,34.422695,-101.052713,
2015.0,7.0,2.0,44.57382,-110.821908,
2015.0,7.0,18.0,41.004905,-112.200102,
2015.0,7.0,8.0,57.363419,-119.511323,
2015.0,7.0,2.0,59.938453,-128.445128,
2015.0,7.0,29.0,44.61892,-110.421094,
2015.0,7.0,13.0,44.427968,-110.588454,
2015.0,7.0,6.0,44.592834,-110.560639,
2015.0,7.0,3.0,34.419708,-101.054687,
2015.0,7.0,29.0,49.183808,-107.689877,
2015.0,7.0,14.0,46.968805,-103.538709,
2015.0,7.0,31.0,53.564999,-112.89146,
2015.0,7.0,10.0,44.863067,-110.174261,
2015.0,7.0,2.0,59.921209,-127.444117,
2015.0,7.0,4.0,44.530659,-110.520172,
2015.0,7.0,2.0,59.640503,-127.022269,
2015.0,7.0,7.0,44.420583,-110.588455,
2015.0,7.0,4.0,44.510923,-110.515468,
2015.0,7.0,26.0,44.623049,-110.430828,
2015.0,7.0,15.0,41.473473,-104.340591,
2015.0,7.0,18.0,44.747513,-110.655396,1.0
2015.0,7.0,30.0,46.86621,-103.212588,
2015.0,7.0,14.0,44.449895,-110.583069,
2015.0,7.0,30.0,44.91143,-110.384144,
2015.0,7.0,1.0,44.643829,-110.455481,
2015.0,7.0,30.0,43.662229,-110.645542,
2015.0,8.0,7.0,49.15094,-107.509738,
2015.0,8.0,9.0,34.723756,-98.673638,
2015.0,8.0,18.0,44.565983,-110.836106,
2015.0,8.0,28.0,36.347107,-112.117762,
2015.0,8.0,17.0,49.132096,-113.860652,
2015.0,8.0,24.0,49.128488,-113.864708,
2015.0,8.0,27.0,44.693263,-110.638241,
2015.0,8.0,18.0,44.319925,-110.480482,
2015.0,8.0,18.0,44.620322,-110.856408,
2015.0,8.0,12.0,46.978965,-103.538709,
2015.0,8.0,18.0,44.565639,-110.836433,
2015.0,8.0,15.0,44.366135,-110.583072,
2015.0,8.0,4.0,53.607625,-112.861948,
2015.0,8.0,6.0,46.978965,-103.538709,
2015.0,8.0,9.0,43.754095,-110.768751,
2015.0,8.0,19.0,44.633556,-110.447097,
2015.0,8.0,17.0,44.427968,-110.588454,
2015.0,8.0,19.0,44.635169,-110.449569,
2015.0,8.0,14.0,43.660682,-110.664972,
2015.0,8.0,8.0,44.54945,-110.40718,
2015.0,8.0,21.0,33.468408,-118.533982,
2015.0,8.0,1.0,33.471438,-118.574455,
2015.0,8.0,5.0,49.13211,-113.860674,
2015.0,8.0,9.0,46.985247,-103.447608,
2015.0,8.0,17.0,40.947232,-112.172341,
2015.0,8.0,2.0,33.358662,-118.370255,
2015.0,8.0,11.0,44.671578,-110.474542,
2015.0,8.0,30.0,44.17204,-110.852051,
2015.0,8.0,26.0,49.223623,-100.271015,
2015.0,8.0,12.0,44.643829,-110.45548,
2015.0,8.0,19.0,44.633556,-110.447097,
2015.0,8.0,2.0,43.616785,-110.585746,
2015.0,8.0,22.0,41.054464,-112.239276,
2015.0,8.0,27.0,44.198396,-110.557387,
2015.0,8.0,9.0,46.985067,-103.447272,
2015.0,8.0,3.0,44.88914,-110.232753,500.0
2015.0,8.0,3.0,44.646765,-110.460648,500.0
2015.0,8.0,7.0,44.634394,-110.447983,
2015.0,9.0,16.0,44.540561,-110.801467,
2015.0,9.0,8.0,46.879682,-110.362566,
2015.0,9.0,17.0,44.966642,-110.069694,
2015.0,9.0,10.0,43.773959,-110.550375,
2015.0,9.0,9.0,53.660278,-112.859123,
2015.0,9.0,2.0,49.125983,-113.864282,
2015.0,9.0,2.0,44.607589,-110.846191,
2015.0,9.0,10.0,46.879682,-110.362566,
2015.0,9.0,3.0,46.879682,-110.362566,
2015.0,9.0,22.0,47.31588,-114.17592,
2015.0,9.0,6.0,46.879682,-110.362566,
2015.0,9.0,6.0,44.82957,-110.73493,
2015.0,9.0,4.0,46.879682,-110.362566,
2015.0,9.0,21.0,59.388983,-126.000236,
2015.0,9.0,2.0,46.954772,-103.454247,
2015.0,9.0,26.0,36.324679,-112.113803,
2015.0,9.0,14.0,43.752738,-103.386507,
2015.0,9.0,27.0,44.748807,-111.206162,
2015.0,9.0,10.0,46.879682,-110.362566,
2015.0,9.0,19.0,36.805427,-96.430968,
2015.0,9.0,2.0,30.805165,-108.594738,
2015.0,9.0,6.0,43.790428,-110.681763,
2015.0,9.0,28.0,34.443505,-101.065441,
2015.0,9.0,5.0,44.963189,-110.704571,
2015.0,9.0,9.0,46.879682,-110.362566,
2015.0,9.0,29.0,44.848487,-110.426406,
2015.0,9.0,3.0,46.879682,-110.362566,
2015.0,9.0,3.0,33.384445,-118.402577,
2015.0,9.0,10.0,44.649722,-110.945424,
2015.0,9.0,6.0,43.707688,-103.502978,
2015.0,9.0,7.0,44.460479,-110.828138,
2015.0,9.0,2.0,46.932682,-103.509428,
2015.0,9.0,19.0,36.803626,-96.42694,
2015.0,9.0,22.0,44.516047,-110.832281,5.0
2015.0,9.0,23.0,44.671575,-110.471413,1.0
2015.0,9.0,2.0,49.130963,-113.864677,7.0
2015.0,9.0,12.0,43.910106,-102.413678,1.0
2015.0,9.0,25.0,44.905975,-110.26336,30.0
2015.0,9.0,25.0,44.509479,-110.832363,1.0
2015.0,9.0,16.0,44.464416,-110.853352,1.0
2015.0,9.0,22.0,44.483279,-110.852708,15.0
2015.0,9.0,6.0,44.529453,-110.83698,1.0
2015.0,9.0,14.0,43.770535,-103.507918,1.0
2015.0,9.0,8.0,44.952985,-110.670933,1.0
2015.0,9.0,5.0,46.879682,-110.362566,
2015.0,9.0,16.0,44.556197,-110.326666,1.0
2015.0,10.0,14.0,41.009688,-112.20687,
2015.0,10.0,16.0,44.427963,-110.588455,
2015.0,10.0,4.0,44.595158,-110.854323,
2015.0,10.0,24.0,40.958085,-112.214557,
2015.0,10.0,17.0,43.719345,-103.471516,
2015.0,10.0,31.0,44.483611,-110.851944,
2015.0,10.0,3.0,43.666364,-110.664253,
2015.0,10.0,4.0,44.595158,-110.854323,
2015.0,10.0,9.0,43.809405,-110.509863,
2015.0,10.0,19.0,44.427963,-110.588455,
2015.0,10.0,3.0,43.662636,-110.658778,
2015.0,10.0,18.0,43.639908,-110.651292,
2015.0,10.0,18.0,50.757585,-100.247399,
2015.0,10.0,14.0,44.641398,-110.897026,
2015.0,10.0,14.0,40.997061,-112.196294,
2015.0,10.0,13.0,47.329225,-114.709228,
2015.0,10.0,3.0,43.761072,-103.360025,
2015.0,10.0,30.0,44.695278,-110.748889,
2015.0,10.0,18.0,50.768877,-100.215813,
2015.0,11.0,14.0,53.601596,-112.843903,
2015.0,11.0,1.0,44.648889,-110.943889,
2015.0,11.0,8.0,34.41813,-101.051242,
2015.0,11.0,2.0,44.9425,-110.083611,
2015.0,11.0,1.0,44.649005,-110.943838,
2015.0,11.0,26.0,34.750961,-98.682064,
2015.0,11.0,19.0,37.681619,-112.201208,
2015.0,11.0,2.0,39.827053,-104.884482,8.0
2015.0,11.0,29.0,41.049738,-112.234075,
2015.0,12.0,6.0,40.944601,-112.181598,
2015.0,12.0,2.0,34.423187,-101.052617,
2015.0,12.0,15.0,40.978824,-112.212978,
2015.0,12.0,24.0,44.664978,-110.967911,
2015.0,12.0,15.0,40.958085,-112.214557,
2015.0,12.0,19.0,40.967772,-112.177605,
2016.0,1.0,14.0,33.444865,-118.48165,
2016.0,1.0,6.0,40.959075,-112.174697,
2016.0,1.0,31.0,40.935278,-112.1725,
2016.0,1.0,6.0,40.894812,-112.191744,
2016.0,1.0,28.0,43.606983,-110.68947,
2016.0,1.0,21.0,44.427963,-110.588455,
2016.0,2.0,27.0,44.881036,-110.147552,
2016.0,2.0,28.0,44.957372,-110.550613,
2016.0,2.0,26.0,44.958295,-110.679231,
2016.0,2.0,23.0,33.390196,-118.402361,
2016.0,2.0,27.0,44.881036,-110.147552,
2016.0,2.0,28.0,29.603363,-82.302104,
2016.0,2.0,23.0,30.846148,-108.519203,
2016.0,2.0,27.0,44.914306,-110.409679,
2016.0,2.0,12.0,29.561342,-82.280639,
2016.0,2.0,21.0,44.9549,-110.5713,50.0
2016.0,3.0,21.0,59.511956,-126.355933,
2016.0,3.0,24.0,25.258563,-101.137495,
2016.0,3.0,30.0,30.879519,-108.402523,
2016.0,3.0,24.0,25.237371,-101.19172,
2016.0,3.0,31.0,30.954091,-108.418181,
2016.0,3.0,5.0,36.804322,-96.427725,
2016.0,3.0,28.0,36.846143,-96.422924,
2016.0,3.0,27.0,41.045182,-112.229761,
2016.0,3.0,5.0,34.730222,-98.688143,
2016.0,3.0,26.0,36.844093,-96.437725,
2016.0,3.0,28.0,36.846143,-96.422924,
2016.0,3.0,24.0,25.316481,-101.095511,
2016.0,3.0,18.0,34.402869,-101.121235,
2016.0,4.0,12.0,49.145824,-107.515629,
2016.0,4.0,10.0,35.463723,-120.447268,
2016.0,4.0,16.0,53.651844,-112.859048,
2016.0,4.0,2.0,34.732566,-98.713678,
2016.0,4.0,9.0,40.958085,-112.214557,
2016.0,4.0,11.0,43.621981,-103.419627,
2016.0,4.0,23.0,34.727292,-98.682183,
2016.0,4.0,11.0,29.6037,-82.305418,
2016.0,4.0,11.0,29.549283,-82.291694,
2016.0,4.0,23.0,34.731492,-98.69175,
2016.0,4.0,23.0,34.726922,-98.681572,
2016.0,4.0,16.0,49.473911,7.624165,
2016.0,5.0,25.0,40.902754,-112.17506,
2016.0,5.0,21.0,59.918487,-127.442368,
2016.0,5.0,27.0,34.740537,-98.694939,
2016.0,5.0,13.0,44.449534,-110.810415,
2016.0,5.0,13.0,43.809761,-110.526764,
2016.0,5.0,27.0,43.760703,-103.365333,
2016.0,5.0,15.0,44.912097,-110.34144,
2016.0,5.0,26.0,44.427968,-110.588454,
2016.0,5.0,21.0,50.771357,-100.226128,
2016.0,5.0,3.0,44.913387,-110.330805,
2016.0,5.0,19.0,60.002103,-127.842615,
2016.0,5.0,18.0,34.724691,-98.681415,
2016.0,5.0,30.0,41.265238,-110.937828,
2016.0,5.0,4.0,43.796557,-102.119451,
2016.0,5.0,22.0,59.972636,-127.558107,
2016.0,5.0,29.0,61.478741,-117.313364,
2016.0,5.0,5.0,44.887605,-110.731614,
2016.0,5.0,18.0,44.886315,-110.423739,
2016.0,5.0,15.0,36.851552,-96.424944,
2016.0,5.0,17.0,44.912097,-110.34144,
2016.0,5.0,30.0,44.75336,-110.716831,
2016.0,5.0,30.0,44.706665,-110.610352,
2016.0,5.0,25.0,43.604581,-103.421343,
2016.0,5.0,25.0,43.604581,-103.421343,
2016.0,5.0,5.0,44.915658,-110.730457,
2016.0,5.0,16.0,44.954444,-110.571635,
2016.0,5.0,21.0,45.161194,-110.783195,
2016.0,5.0,20.0,44.886315,-110.423739,
2016.0,5.0,2.0,44.848653,-110.175703,
2016.0,5.0,20.0,44.659075,-111.10285,
2016.0,5.0,21.0,44.361844,-110.512325,
2016.0,5.0,29.0,44.807173,-110.475769,
2016.0,5.0,17.0,44.912097,-110.34144,
2016.0,5.0,27.0,44.538703,-110.431075,
2016.0,5.0,16.0,43.826928,-110.513978,
2016.0,5.0,12.0,44.868521,-110.174643,
2016.0,5.0,12.0,51.650261,9.762511,
2016.0,6.0,22.0,44.622039,-110.43513,
2016.0,6.0,18.0,44.574356,-110.841319,
2016.0,6.0,14.0,43.783417,-103.449508,
2016.0,6.0,30.0,43.691826,-103.471463,
2016.0,6.0,17.0,43.874755,-102.238512,
2016.0,6.0,21.0,44.713651,-110.479696,
2016.0,6.0,2.0,49.140395,-107.507008,
2016.0,6.0,18.0,34.718561,-98.650377,
2016.0,6.0,14.0,43.806372,-110.528258,
2016.0,6.0,22.0,44.548276,-110.333809,
2016.0,6.0,16.0,43.726487,-103.349433,
2016.0,6.0,13.0,59.097828,-125.830421,
2016.0,6.0,25.0,43.728362,-103.411336,
2016.0,6.0,21.0,44.63982,-110.883713,
2016.0,6.0,5.0,44.708161,-110.502957,
2016.0,6.0,1.0,43.770897,-103.39606,
2016.0,6.0,20.0,44.717738,-110.722951,
2016.0,6.0,17.0,58.757952,-111.814257,
2016.0,6.0,26.0,61.470285,-137.109113,
2016.0,6.0,22.0,39.834306,-104.851381,
2016.0,6.0,5.0,34.7296,-98.686631,
2016.0,6.0,7.0,44.50945,-110.250778,
2016.0,6.0,11.0,44.775746,-110.737508,
2016.0,6.0,6.0,44.427968,-110.588454,
2016.0,6.0,24.0,44.955972,-110.592881,
2016.0,6.0,10.0,44.651042,-110.956128,
2016.0,6.0,18.0,49.12396,-113.864534,
2016.0,6.0,22.0,44.948909,-110.308869,
2016.0,6.0,6.0,44.484605,-110.852886,
2016.0,6.0,30.0,46.935261,-103.458252,
2016.0,6.0,23.0,44.948975,-110.306533,
2016.0,6.0,8.0,44.639728,-110.883697,
2016.0,6.0,25.0,44.627633,-110.432892,
2016.0,6.0,29.0,53.58583,-112.85962,
2016.0,6.0,14.0,47.606023,-103.35372,
2016.0,6.0,16.0,47.596689,-103.321995,
2016.0,6.0,26.0,61.481169,-137.031193,
2016.0,6.0,15.0,43.85538,-102.339691,
2016.0,6.0,1.0,43.716838,-103.487747,
2016.0,6.0,20.0,47.351392,-114.279359,
2016.0,6.0,7.0,43.761233,-103.360772,
2016.0,6.0,18.0,44.673022,-110.511854,
2016.0,6.0,5.0,44.90505,-110.264978,
2016.0,6.0,20.0,44.875337,-110.1606,
2016.0,6.0,20.0,44.960858,-110.316217,
2016.0,6.0,8.0,44.619595,-110.426445,
2016.0,6.0,5.0,44.87053,-110.081332,
2016.0,6.0,22.0,44.473041,-110.840871,
2016.0,6.0,15.0,44.597918,-110.561249,
2016.0,6.0,24.0,44.621853,-110.429611,
2016.0,6.0,21.0,43.763787,-103.596229,
2016.0,6.0,21.0,50.77553,-100.221942,
2016.0,6.0,6.0,44.488525,-110.848112,
2016.0,6.0,3.0,36.385385,-112.125253,
2016.0,6.0,12.0,40.923139,-112.165084,
2016.0,6.0,23.0,44.680177,-110.747509,
2016.0,6.0,28.0,47.318997,-114.226325,
2016.0,6.0,3.0,49.198602,-109.096072,
2016.0,6.0,4.0,36.846143,-96.422924,
2016.0,6.0,9.0,44.648913,-110.838924,40.0
2016.0,6.0,9.0,44.87727,-110.212769,100.0
2016.0,6.0,11.0,47.335919,-114.289692,40.0
2016.0,6.0,5.0,43.800658,-110.53405,80.0
2016.0,6.0,11.0,47.361631,-114.23282,4.0
2016.0,6.0,8.0,44.918884,-110.413743,6.0
2016.0,6.0,8.0,44.918884,-110.413743,6.0
2016.0,6.0,7.0,44.630657,-110.443216,100.0
2016.0,6.0,11.0,47.335919,-114.289692,40.0
2016.0,6.0,5.0,43.800658,-110.53405,80.0
2016.0,6.0,9.0,44.648913,-110.838924,40.0
2016.0,6.0,9.0,44.87727,-110.212769,100.0
2016.0,6.0,6.0,43.823215,-110.519973,150.0
2016.0,6.0,7.0,44.698626,-110.744116,1.0
2016.0,6.0,7.0,44.602722,-110.385521,1.0
2016.0,6.0,6.0,43.823215,-110.519973,150.0
2016.0,6.0,7.0,44.557892,-110.317241,3.0
2016.0,6.0,13.0,37.237743,-112.830934,5.0
2016.0,6.0,7.0,44.602722,-110.385521,1.0
2016.0,6.0,9.0,44.485433,-110.850503,1.0
2016.0,6.0,9.0,44.485433,-110.850503,1.0
2016.0,6.0,9.0,44.914868,-110.270242,20.0
2016.0,6.0,7.0,44.698626,-110.744116,1.0
2016.0,6.0,11.0,47.361631,-114.23282,4.0
2016.0,6.0,9.0,44.914868,-110.270242,20.0
2016.0,6.0,13.0,44.907972,-110.252171,1000.0
2016.0,6.0,7.0,44.557892,-110.317241,3.0
2016.0,6.0,9.0,44.916883,-110.4188,25.0
2016.0,6.0,9.0,44.916883,-110.4188,25.0
2016.0,6.0,7.0,44.630657,-110.443216,100.0
2016.0,6.0,18.0,44.656438,-110.902846,
2016.0,6.0,3.0,44.874051,-110.214779,
2016.0,6.0,28.0,44.577861,-110.829589,
2016.0,7.0,3.0,33.303984,-107.478418,
2016.0,7.0,19.0,46.971964,-103.452839,
2016.0,7.0,25.0,43.656336,-110.667191,
2016.0,7.0,23.0,44.6791,-110.483344,
2016.0,7.0,31.0,43.667963,-103.363105,
2016.0,7.0,18.0,44.5586,-110.355112,
2016.0,7.0,26.0,43.531143,-103.499423,
2016.0,7.0,28.0,44.433853,-110.873036,
2016.0,7.0,31.0,44.427968,-110.588454,
2016.0,7.0,21.0,44.594761,-110.386978,
2016.0,7.0,11.0,44.734495,-110.514192,
2016.0,7.0,11.0,61.020808,-138.324221,
2016.0,7.0,16.0,49.192359,-107.558608,
2016.0,7.0,14.0,47.608724,-103.342157,
2016.0,7.0,13.0,43.579733,-103.386326,
2016.0,7.0,5.0,44.456741,-109.879761,
2016.0,7.0,17.0,43.81,-110.526389,
2016.0,7.0,23.0,44.373736,-110.972176,
2016.0,7.0,19.0,44.649037,-110.46128,
2016.0,7.0,1.0,60.030172,-128.586324,
2016.0,7.0,6.0,44.913897,-110.264297,
2016.0,7.0,30.0,44.45146,-110.645939,
2016.0,7.0,22.0,44.553429,-110.246145,
2016.0,7.0,6.0,60.036636,-128.751447,
2016.0,7.0,7.0,43.679266,-103.478844,
2016.0,7.0,9.0,25.118431,-101.038583,
2016.0,7.0,3.0,44.63903,-110.888786,
2016.0,7.0,18.0,36.322555,-112.123718,
2016.0,7.0,14.0,53.626117,-112.8714,
2016.0,7.0,29.0,44.496578,-110.7412,
2016.0,7.0,30.0,44.655976,-111.057188,
2016.0,7.0,1.0,60.027021,-128.605099,
2016.0,7.0,30.0,34.726835,-98.68495,
2016.0,7.0,30.0,44.621827,-110.82909,
2016.0,7.0,10.0,36.3203,-112.112113,
2016.0,7.0,26.0,36.861677,-112.281153,
2016.0,7.0,18.0,40.930094,-112.201624,
2016.0,7.0,26.0,47.328632,-114.21932,
2016.0,7.0,15.0,34.722497,-98.66787,
2016.0,7.0,30.0,34.733466,-98.701086,
2016.0,7.0,10.0,43.85538,-102.339691,
2016.0,7.0,4.0,44.619194,-110.423252,
2016.0,7.0,5.0,44.427968,-110.588454,
2016.0,7.0,28.0,44.550123,-110.826036,
2016.0,7.0,28.0,44.427963,-110.588455,
2016.0,7.0,8.0,44.647654,-110.593747,
2016.0,7.0,30.0,44.324353,-110.7412,
2016.0,7.0,6.0,44.63722,-110.451545,
2016.0,7.0,2.0,43.805166,-110.528863,
2016.0,7.0,18.0,44.442224,-110.809887,
2016.0,7.0,13.0,44.551395,-110.399047,
2016.0,7.0,10.0,40.970108,-112.202635,
2016.0,7.0,19.0,43.604581,-103.421343,
2016.0,7.0,30.0,33.396052,-118.477752,
2016.0,7.0,29.0,44.511882,-110.575568,
2016.0,7.0,27.0,46.991887,-103.48735,
2016.0,7.0,11.0,61.021871,-138.369049,
2016.0,7.0,26.0,44.680306,-110.489678,
2016.0,7.0,9.0,44.559269,-110.329431,
2016.0,7.0,11.0,44.567237,-110.586472,
2016.0,7.0,11.0,61.02274,-138.379423,
2016.0,7.0,14.0,53.567558,-112.879295,
2016.0,7.0,2.0,60.050258,-128.899486,
2016.0,7.0,2.0,60.06411,-128.767187,
2016.0,7.0,28.0,44.3082,-110.861441,
2016.0,7.0,26.0,44.517306,-110.579754,
2016.0,7.0,9.0,43.075968,-107.290284,
2016.0,7.0,19.0,45.964546,-108.276076,50.0
2016.0,7.0,3.0,53.589208,-112.830195,1.0
2016.0,7.0,3.0,49.178565,-107.561388,
2016.0,7.0,3.0,46.947025,-103.528412,
2016.0,8.0,22.0,44.539527,-110.816418,
2016.0,8.0,19.0,44.927914,-110.443966,
2016.0,8.0,24.0,44.913928,-110.7468,
2016.0,8.0,18.0,44.908275,-110.351233,
2016.0,8.0,20.0,49.201195,-107.562117,
2016.0,8.0,5.0,40.993043,-112.210764,
2016.0,8.0,16.0,43.525958,-103.493702,
2016.0,8.0,12.0,46.956354,-103.444533,
2016.0,8.0,25.0,46.950936,-103.531824,
2016.0,8.0,27.0,44.458736,-110.069692,
2016.0,8.0,18.0,44.854323,-110.414238,
2016.0,8.0,8.0,47.744662,-107.775908,
2016.0,8.0,11.0,60.31221,-114.120018,
2016.0,8.0,22.0,62.321335,-116.456302,
2016.0,8.0,12.0,43.808533,-110.476189,
2016.0,8.0,12.0,43.673214,-110.641075,
2016.0,8.0,31.0,46.98307,-103.442023,
2016.0,8.0,23.0,44.06149,-102.074172,
2016.0,8.0,20.0,44.633813,-110.857132,
2016.0,8.0,1.0,60.919858,-123.123912,
2016.0,8.0,15.0,43.673043,-103.361605,
2016.0,8.0,23.0,47.608247,-103.316415,
2016.0,8.0,20.0,44.669539,-110.477217,
2016.0,8.0,6.0,43.572331,-103.441564,
2016.0,8.0,12.0,43.808594,-110.476172,
2016.0,8.0,5.0,44.86818,-110.163388,
2016.0,8.0,12.0,44.427968,-110.588454,
2016.0,8.0,18.0,43.741891,-103.458363,
2016.0,8.0,17.0,44.789922,-110.859362,
2016.0,8.0,12.0,43.808492,-110.476189,
2016.0,8.0,16.0,43.522942,-103.489605,
2016.0,8.0,21.0,41.047137,-112.250595,
2016.0,8.0,1.0,60.461545,-123.368397,
2016.0,8.0,15.0,41.054778,-112.242547,
2016.0,8.0,17.0,33.444837,-118.481475,
2016.0,8.0,2.0,44.868521,-110.174643,
2016.0,8.0,20.0,44.632586,-110.44825,
2016.0,8.0,2.0,43.726618,-103.416823,
2016.0,8.0,20.0,44.4845,-110.584513,
2016.0,8.0,6.0,44.889797,-110.137304,
2016.0,8.0,1.0,60.923853,-123.117325,
2016.0,8.0,15.0,43.888926,-103.479302,
2016.0,8.0,29.0,44.912751,-110.274784,
2016.0,8.0,8.0,43.908508,-102.385518,
2016.0,8.0,12.0,43.673408,-110.6398,
2016.0,8.0,22.0,46.937138,-103.524961,
2016.0,8.0,21.0,34.438267,-101.055461,
2016.0,8.0,28.0,44.427963,-110.588455,
2016.0,8.0,3.0,44.587044,-110.383919,
2016.0,8.0,19.0,44.697589,-110.753644,
2016.0,8.0,4.0,44.922746,-110.317826,
